scholarly_search_id,person_id,name_en,name_zh,search_type,url,purpose
SS0821,FM075,Wissam Boustany,威薩姆・布斯塔尼,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Wissam%20Boustany%22%20flute,Search JSTOR for journals and book chapters.
SS0822,FM075,Wissam Boustany,威薩姆・布斯塔尼,project_muse,https://muse.jhu.edu/search?action=search&query=%22Wissam%20Boustany%22%20flute,Search Project MUSE for humanities scholarship.
SS0823,FM075,Wissam Boustany,威薩姆・布斯塔尼,proquest,https://www.proquest.com/search?query=%22Wissam%20Boustany%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0824,FM075,Wissam Boustany,威薩姆・布斯塔尼,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0825,FM075,Wissam Boustany,威薩姆・布斯塔尼,nfa_site,https://www.google.com/search?q=%22Wissam%20Boustany%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0826,FM076,Gareth Davies,加雷斯・戴維斯,google_scholar,https://scholar.google.com/scholar?q=%22Gareth%20Davies%22%20flute,"Search Google Scholar for papers, citations and books."
SS0827,FM076,Gareth Davies,加雷斯・戴維斯,crossref,https://search.crossref.org/?q=%22Gareth%20Davies%22%20flute,Search Crossref for DOI-bearing publications.
SS0828,FM076,Gareth Davies,加雷斯・戴維斯,semantic_scholar,https://www.semanticscholar.org/search?q=%22Gareth%20Davies%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0829,FM076,Gareth Davies,加雷斯・戴維斯,worldcat_books,https://search.worldcat.org/search?q=%22Gareth%20Davies%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0830,FM076,Gareth Davies,加雷斯・戴維斯,worldcat_dissertations,https://search.worldcat.org/search?q=%22Gareth%20Davies%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0831,FM076,Gareth Davies,加雷斯・戴維斯,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Gareth%20Davies%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0832,FM076,Gareth Davies,加雷斯・戴維斯,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Gareth%20Davies%22%20flute,Search JSTOR for journals and book chapters.
SS0833,FM076,Gareth Davies,加雷斯・戴維斯,project_muse,https://muse.jhu.edu/search?action=search&query=%22Gareth%20Davies%22%20flute,Search Project MUSE for humanities scholarship.
SS0834,FM076,Gareth Davies,加雷斯・戴維斯,proquest,https://www.proquest.com/search?query=%22Gareth%20Davies%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0835,FM076,Gareth Davies,加雷斯・戴維斯,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0836,FM076,Gareth Davies,加雷斯・戴維斯,nfa_site,https://www.google.com/search?q=%22Gareth%20Davies%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0837,FM077,Adam Walker,亞當・沃克,google_scholar,https://scholar.google.com/scholar?q=%22Adam%20Walker%22%20flute,"Search Google Scholar for papers, citations and books."
SS0838,FM077,Adam Walker,亞當・沃克,crossref,https://search.crossref.org/?q=%22Adam%20Walker%22%20flute,Search Crossref for DOI-bearing publications.
SS0839,FM077,Adam Walker,亞當・沃克,semantic_scholar,https://www.semanticscholar.org/search?q=%22Adam%20Walker%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0840,FM077,Adam Walker,亞當・沃克,worldcat_books,https://search.worldcat.org/search?q=%22Adam%20Walker%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0841,FM077,Adam Walker,亞當・沃克,worldcat_dissertations,https://search.worldcat.org/search?q=%22Adam%20Walker%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0842,FM077,Adam Walker,亞當・沃克,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Adam%20Walker%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0843,FM077,Adam Walker,亞當・沃克,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Adam%20Walker%22%20flute,Search JSTOR for journals and book chapters.
SS0844,FM077,Adam Walker,亞當・沃克,project_muse,https://muse.jhu.edu/search?action=search&query=%22Adam%20Walker%22%20flute,Search Project MUSE for humanities scholarship.
SS0845,FM077,Adam Walker,亞當・沃克,proquest,https://www.proquest.com/search?query=%22Adam%20Walker%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0846,FM077,Adam Walker,亞當・沃克,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0847,FM077,Adam Walker,亞當・沃克,nfa_site,https://www.google.com/search?q=%22Adam%20Walker%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0848,FM078,Lorna McGhee,洛娜・麥吉,google_scholar,https://scholar.google.com/scholar?q=%22Lorna%20McGhee%22%20flute,"Search Google Scholar for papers, citations and books."
SS0849,FM078,Lorna McGhee,洛娜・麥吉,crossref,https://search.crossref.org/?q=%22Lorna%20McGhee%22%20flute,Search Crossref for DOI-bearing publications.
SS0850,FM078,Lorna McGhee,洛娜・麥吉,semantic_scholar,https://www.semanticscholar.org/search?q=%22Lorna%20McGhee%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0851,FM078,Lorna McGhee,洛娜・麥吉,worldcat_books,https://search.worldcat.org/search?q=%22Lorna%20McGhee%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0852,FM078,Lorna McGhee,洛娜・麥吉,worldcat_dissertations,https://search.worldcat.org/search?q=%22Lorna%20McGhee%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0853,FM078,Lorna McGhee,洛娜・麥吉,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Lorna%20McGhee%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0854,FM078,Lorna McGhee,洛娜・麥吉,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Lorna%20McGhee%22%20flute,Search JSTOR for journals and book chapters.
SS0855,FM078,Lorna McGhee,洛娜・麥吉,project_muse,https://muse.jhu.edu/search?action=search&query=%22Lorna%20McGhee%22%20flute,Search Project MUSE for humanities scholarship.
SS0856,FM078,Lorna McGhee,洛娜・麥吉,proquest,https://www.proquest.com/search?query=%22Lorna%20McGhee%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0857,FM078,Lorna McGhee,洛娜・麥吉,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0858,FM078,Lorna McGhee,洛娜・麥吉,nfa_site,https://www.google.com/search?q=%22Lorna%20McGhee%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0859,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,google_scholar,https://scholar.google.com/scholar?q=%22Paul%20Edmund-Davies%22%20flute,"Search Google Scholar for papers, citations and books."
SS0860,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,crossref,https://search.crossref.org/?q=%22Paul%20Edmund-Davies%22%20flute,Search Crossref for DOI-bearing publications.
SS0861,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,semantic_scholar,https://www.semanticscholar.org/search?q=%22Paul%20Edmund-Davies%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0862,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,worldcat_books,https://search.worldcat.org/search?q=%22Paul%20Edmund-Davies%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0863,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,worldcat_dissertations,https://search.worldcat.org/search?q=%22Paul%20Edmund-Davies%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0864,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Paul%20Edmund-Davies%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0865,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Paul%20Edmund-Davies%22%20flute,Search JSTOR for journals and book chapters.
SS0866,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,project_muse,https://muse.jhu.edu/search?action=search&query=%22Paul%20Edmund-Davies%22%20flute,Search Project MUSE for humanities scholarship.
SS0867,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,proquest,https://www.proquest.com/search?query=%22Paul%20Edmund-Davies%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0868,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0869,FM079,Paul Edmund-Davies,保羅・艾德蒙-戴維斯,nfa_site,https://www.google.com/search?q=%22Paul%20Edmund-Davies%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0870,FM080,Jeffrey Khaner,傑弗里・卡納,google_scholar,https://scholar.google.com/scholar?q=%22Jeffrey%20Khaner%22%20flute,"Search Google Scholar for papers, citations and books."
SS0871,FM080,Jeffrey Khaner,傑弗里・卡納,crossref,https://search.crossref.org/?q=%22Jeffrey%20Khaner%22%20flute,Search Crossref for DOI-bearing publications.
SS0872,FM080,Jeffrey Khaner,傑弗里・卡納,semantic_scholar,https://www.semanticscholar.org/search?q=%22Jeffrey%20Khaner%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0873,FM080,Jeffrey Khaner,傑弗里・卡納,worldcat_books,https://search.worldcat.org/search?q=%22Jeffrey%20Khaner%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0874,FM080,Jeffrey Khaner,傑弗里・卡納,worldcat_dissertations,https://search.worldcat.org/search?q=%22Jeffrey%20Khaner%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0875,FM080,Jeffrey Khaner,傑弗里・卡納,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Jeffrey%20Khaner%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0876,FM080,Jeffrey Khaner,傑弗里・卡納,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Jeffrey%20Khaner%22%20flute,Search JSTOR for journals and book chapters.
SS0877,FM080,Jeffrey Khaner,傑弗里・卡納,project_muse,https://muse.jhu.edu/search?action=search&query=%22Jeffrey%20Khaner%22%20flute,Search Project MUSE for humanities scholarship.
SS0878,FM080,Jeffrey Khaner,傑弗里・卡納,proquest,https://www.proquest.com/search?query=%22Jeffrey%20Khaner%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0879,FM080,Jeffrey Khaner,傑弗里・卡納,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0880,FM080,Jeffrey Khaner,傑弗里・卡納,nfa_site,https://www.google.com/search?q=%22Jeffrey%20Khaner%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0881,FM081,Mark Sparks,馬克・斯帕克斯,google_scholar,https://scholar.google.com/scholar?q=%22Mark%20Sparks%22%20flute,"Search Google Scholar for papers, citations and books."
SS0882,FM081,Mark Sparks,馬克・斯帕克斯,crossref,https://search.crossref.org/?q=%22Mark%20Sparks%22%20flute,Search Crossref for DOI-bearing publications.
SS0883,FM081,Mark Sparks,馬克・斯帕克斯,semantic_scholar,https://www.semanticscholar.org/search?q=%22Mark%20Sparks%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0884,FM081,Mark Sparks,馬克・斯帕克斯,worldcat_books,https://search.worldcat.org/search?q=%22Mark%20Sparks%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0885,FM081,Mark Sparks,馬克・斯帕克斯,worldcat_dissertations,https://search.worldcat.org/search?q=%22Mark%20Sparks%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0886,FM081,Mark Sparks,馬克・斯帕克斯,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Mark%20Sparks%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0887,FM081,Mark Sparks,馬克・斯帕克斯,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Mark%20Sparks%22%20flute,Search JSTOR for journals and book chapters.
SS0888,FM081,Mark Sparks,馬克・斯帕克斯,project_muse,https://muse.jhu.edu/search?action=search&query=%22Mark%20Sparks%22%20flute,Search Project MUSE for humanities scholarship.
SS0889,FM081,Mark Sparks,馬克・斯帕克斯,proquest,https://www.proquest.com/search?query=%22Mark%20Sparks%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0890,FM081,Mark Sparks,馬克・斯帕克斯,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0891,FM081,Mark Sparks,馬克・斯帕克斯,nfa_site,https://www.google.com/search?q=%22Mark%20Sparks%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0892,FM082,Joshua Smith,約書亞・史密斯,google_scholar,https://scholar.google.com/scholar?q=%22Joshua%20Smith%22%20flute,"Search Google Scholar for papers, citations and books."
SS0893,FM082,Joshua Smith,約書亞・史密斯,crossref,https://search.crossref.org/?q=%22Joshua%20Smith%22%20flute,Search Crossref for DOI-bearing publications.
SS0894,FM082,Joshua Smith,約書亞・史密斯,semantic_scholar,https://www.semanticscholar.org/search?q=%22Joshua%20Smith%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0895,FM082,Joshua Smith,約書亞・史密斯,worldcat_books,https://search.worldcat.org/search?q=%22Joshua%20Smith%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0896,FM082,Joshua Smith,約書亞・史密斯,worldcat_dissertations,https://search.worldcat.org/search?q=%22Joshua%20Smith%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0897,FM082,Joshua Smith,約書亞・史密斯,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Joshua%20Smith%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0898,FM082,Joshua Smith,約書亞・史密斯,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Joshua%20Smith%22%20flute,Search JSTOR for journals and book chapters.
SS0899,FM082,Joshua Smith,約書亞・史密斯,project_muse,https://muse.jhu.edu/search?action=search&query=%22Joshua%20Smith%22%20flute,Search Project MUSE for humanities scholarship.
SS0900,FM082,Joshua Smith,約書亞・史密斯,proquest,https://www.proquest.com/search?query=%22Joshua%20Smith%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0901,FM082,Joshua Smith,約書亞・史密斯,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0902,FM082,Joshua Smith,約書亞・史密斯,nfa_site,https://www.google.com/search?q=%22Joshua%20Smith%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0903,FM083,Amy Porter,艾米・波特,google_scholar,https://scholar.google.com/scholar?q=%22Amy%20Porter%22%20flute,"Search Google Scholar for papers, citations and books."
SS0904,FM083,Amy Porter,艾米・波特,crossref,https://search.crossref.org/?q=%22Amy%20Porter%22%20flute,Search Crossref for DOI-bearing publications.
SS0905,FM083,Amy Porter,艾米・波特,semantic_scholar,https://www.semanticscholar.org/search?q=%22Amy%20Porter%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0906,FM083,Amy Porter,艾米・波特,worldcat_books,https://search.worldcat.org/search?q=%22Amy%20Porter%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0907,FM083,Amy Porter,艾米・波特,worldcat_dissertations,https://search.worldcat.org/search?q=%22Amy%20Porter%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0908,FM083,Amy Porter,艾米・波特,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Amy%20Porter%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0909,FM083,Amy Porter,艾米・波特,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Amy%20Porter%22%20flute,Search JSTOR for journals and book chapters.
SS0910,FM083,Amy Porter,艾米・波特,project_muse,https://muse.jhu.edu/search?action=search&query=%22Amy%20Porter%22%20flute,Search Project MUSE for humanities scholarship.
SS0911,FM083,Amy Porter,艾米・波特,proquest,https://www.proquest.com/search?query=%22Amy%20Porter%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0912,FM083,Amy Porter,艾米・波特,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0913,FM083,Amy Porter,艾米・波特,nfa_site,https://www.google.com/search?q=%22Amy%20Porter%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0914,FM084,Alexa Still,亞歷克莎・史蒂爾,google_scholar,https://scholar.google.com/scholar?q=%22Alexa%20Still%22%20flute,"Search Google Scholar for papers, citations and books."
SS0915,FM084,Alexa Still,亞歷克莎・史蒂爾,crossref,https://search.crossref.org/?q=%22Alexa%20Still%22%20flute,Search Crossref for DOI-bearing publications.
SS0916,FM084,Alexa Still,亞歷克莎・史蒂爾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Alexa%20Still%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0917,FM084,Alexa Still,亞歷克莎・史蒂爾,worldcat_books,https://search.worldcat.org/search?q=%22Alexa%20Still%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0918,FM084,Alexa Still,亞歷克莎・史蒂爾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Alexa%20Still%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0919,FM084,Alexa Still,亞歷克莎・史蒂爾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Alexa%20Still%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0920,FM084,Alexa Still,亞歷克莎・史蒂爾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Alexa%20Still%22%20flute,Search JSTOR for journals and book chapters.
SS0921,FM084,Alexa Still,亞歷克莎・史蒂爾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Alexa%20Still%22%20flute,Search Project MUSE for humanities scholarship.
SS0922,FM084,Alexa Still,亞歷克莎・史蒂爾,proquest,https://www.proquest.com/search?query=%22Alexa%20Still%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0923,FM084,Alexa Still,亞歷克莎・史蒂爾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0924,FM084,Alexa Still,亞歷克莎・史蒂爾,nfa_site,https://www.google.com/search?q=%22Alexa%20Still%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0925,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,google_scholar,https://scholar.google.com/scholar?q=%22Mary%20Karen%20Clardy%22%20flute,"Search Google Scholar for papers, citations and books."
SS0926,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,crossref,https://search.crossref.org/?q=%22Mary%20Karen%20Clardy%22%20flute,Search Crossref for DOI-bearing publications.
SS0927,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,semantic_scholar,https://www.semanticscholar.org/search?q=%22Mary%20Karen%20Clardy%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0928,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,worldcat_books,https://search.worldcat.org/search?q=%22Mary%20Karen%20Clardy%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0929,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,worldcat_dissertations,https://search.worldcat.org/search?q=%22Mary%20Karen%20Clardy%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0930,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Mary%20Karen%20Clardy%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0931,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Mary%20Karen%20Clardy%22%20flute,Search JSTOR for journals and book chapters.
SS0932,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,project_muse,https://muse.jhu.edu/search?action=search&query=%22Mary%20Karen%20Clardy%22%20flute,Search Project MUSE for humanities scholarship.
SS0933,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,proquest,https://www.proquest.com/search?query=%22Mary%20Karen%20Clardy%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0934,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0935,FM085,Mary Karen Clardy,瑪麗・凱倫・克拉迪,nfa_site,https://www.google.com/search?q=%22Mary%20Karen%20Clardy%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0936,FM086,Patricia George,派翠西亞・喬治,google_scholar,https://scholar.google.com/scholar?q=%22Patricia%20George%22%20flute,"Search Google Scholar for papers, citations and books."
SS0937,FM086,Patricia George,派翠西亞・喬治,crossref,https://search.crossref.org/?q=%22Patricia%20George%22%20flute,Search Crossref for DOI-bearing publications.
SS0938,FM086,Patricia George,派翠西亞・喬治,semantic_scholar,https://www.semanticscholar.org/search?q=%22Patricia%20George%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0939,FM086,Patricia George,派翠西亞・喬治,worldcat_books,https://search.worldcat.org/search?q=%22Patricia%20George%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0940,FM086,Patricia George,派翠西亞・喬治,worldcat_dissertations,https://search.worldcat.org/search?q=%22Patricia%20George%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0941,FM086,Patricia George,派翠西亞・喬治,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Patricia%20George%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0942,FM086,Patricia George,派翠西亞・喬治,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Patricia%20George%22%20flute,Search JSTOR for journals and book chapters.
SS0943,FM086,Patricia George,派翠西亞・喬治,project_muse,https://muse.jhu.edu/search?action=search&query=%22Patricia%20George%22%20flute,Search Project MUSE for humanities scholarship.
SS0944,FM086,Patricia George,派翠西亞・喬治,proquest,https://www.proquest.com/search?query=%22Patricia%20George%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0945,FM086,Patricia George,派翠西亞・喬治,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0946,FM086,Patricia George,派翠西亞・喬治,nfa_site,https://www.google.com/search?q=%22Patricia%20George%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0947,FM087,Linda Chesis,琳達・切西斯,google_scholar,https://scholar.google.com/scholar?q=%22Linda%20Chesis%22%20flute,"Search Google Scholar for papers, citations and books."
SS0948,FM087,Linda Chesis,琳達・切西斯,crossref,https://search.crossref.org/?q=%22Linda%20Chesis%22%20flute,Search Crossref for DOI-bearing publications.
SS0949,FM087,Linda Chesis,琳達・切西斯,semantic_scholar,https://www.semanticscholar.org/search?q=%22Linda%20Chesis%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0950,FM087,Linda Chesis,琳達・切西斯,worldcat_books,https://search.worldcat.org/search?q=%22Linda%20Chesis%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0951,FM087,Linda Chesis,琳達・切西斯,worldcat_dissertations,https://search.worldcat.org/search?q=%22Linda%20Chesis%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0952,FM087,Linda Chesis,琳達・切西斯,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Linda%20Chesis%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0953,FM087,Linda Chesis,琳達・切西斯,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Linda%20Chesis%22%20flute,Search JSTOR for journals and book chapters.
SS0954,FM087,Linda Chesis,琳達・切西斯,project_muse,https://muse.jhu.edu/search?action=search&query=%22Linda%20Chesis%22%20flute,Search Project MUSE for humanities scholarship.
SS0955,FM087,Linda Chesis,琳達・切西斯,proquest,https://www.proquest.com/search?query=%22Linda%20Chesis%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0956,FM087,Linda Chesis,琳達・切西斯,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0957,FM087,Linda Chesis,琳達・切西斯,nfa_site,https://www.google.com/search?q=%22Linda%20Chesis%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0958,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,google_scholar,https://scholar.google.com/scholar?q=%22Tara%20Helen%20O%27Connor%22%20flute,"Search Google Scholar for papers, citations and books."
SS0959,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,crossref,https://search.crossref.org/?q=%22Tara%20Helen%20O%27Connor%22%20flute,Search Crossref for DOI-bearing publications.
SS0960,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,semantic_scholar,https://www.semanticscholar.org/search?q=%22Tara%20Helen%20O%27Connor%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0961,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,worldcat_books,https://search.worldcat.org/search?q=%22Tara%20Helen%20O%27Connor%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0962,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,worldcat_dissertations,https://search.worldcat.org/search?q=%22Tara%20Helen%20O%27Connor%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0963,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Tara%20Helen%20O%27Connor%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0964,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Tara%20Helen%20O%27Connor%22%20flute,Search JSTOR for journals and book chapters.
SS0965,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,project_muse,https://muse.jhu.edu/search?action=search&query=%22Tara%20Helen%20O%27Connor%22%20flute,Search Project MUSE for humanities scholarship.
SS0966,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,proquest,https://www.proquest.com/search?query=%22Tara%20Helen%20O%27Connor%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0967,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0968,FM088,Tara Helen O'Connor,塔拉・海倫・奧康納,nfa_site,https://www.google.com/search?q=%22Tara%20Helen%20O%27Connor%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
